0
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
ASN
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AMR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
AFR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
